rowID	p_T21vsControl	fc_T21vsControl	Symbol
693155	0.999334945	1.129673655	MIR570
693156	0.786589478	-1.097585664	MIR571
693158	0.066752784	-1.074366252	MIR573
693159	0.958098514	-1.272902988	MIR574
693160	0.432217302	1.064958064	MIR575
693161	0.998897232	1.093690834	MIR576
693162	0.982714714	-1.024399258	MIR577
693163	0.942109709	1.051685378	MIR578
693164	0.744906389	1.079815235	MIR579
693165	0.985459549	1.005318396	MIR580
693166	0.792221383	1.042118737	MIR581
693167	0.945468086	-1.034250377	MIR582
693168	0.477686816	-1.080310461	MIR583
693169	0.99959529	-1.01463197	MIR584
693170	0.997557436	1.017646212	MIR585
693171	0.901458146	-1.012686082	MIR586
693172	0.233896194	-1.255362529	MIR587
693173	0.914643066	-1.006831046	MIR588
693174	0.410807846	1.09427331	MIR589
693175	0.949344112	1.256097061	MIR590
693176	0.79085486	1.006256658	MIR591
693177	0.481062286	-1.06872092	MIR592
693178	0.240748237	1.00100238	MIR593
693180	0.308372149	-1.080809172	MIR595
693181	0.992005492	-1.191114345	MIR596
693182	0.292548579	-1.000189022	MIR597
693183	0.999221269	1.072364425	MIR598
693184	0.7885408	-1.050281892	MIR599
693186	0.432278676	1.040556826	MIR601
693187	0.985145313	1.026214973	MIR602
693188	0.055021941	-1.171652741	MIR603
693189	0.004785847	-1.457938224	MIR604
693190	0.63459448	1.033962307	MIR605
693191	0.90342305	1.063863246	MIR606
693192	0.865571238	-1.014607232	MIR607
693193	0.602449757	-1.065515426	MIR608
693194	0.999986879	1.011779223	MIR609
693195	0.736902326	-1.079872915	MIR610
693197	0.763584424	-1.713566922	MIR612
693198	0.930260827	-1.083043387	MIR613
693199	0.952644867	2.619673879	MIR614
693200	0.982275435	-1.058616919	MIR615
693201	0.584141545	-1.039514518	MIR616
693202	0.999999448	-1.00027876	MIR617
693203	0.709514463	1.010229843	MIR618
693204	0.993812635	-1.188187071	MIR619
693205	0.991481511	1.093131787	MIR620
693207	0.209015609	1.068392369	MIR622
693208	0.996909737	1.10473462	MIR623
693209	0.843208106	1.130815548	MIR624
693210	0.999715057	-1.013649883	MIR625
693211	0.848368876	1.226431056	MIR626
693212	0.98827198	1.00169507	MIR627
693213	0.801338503	-1.00695388	MIR628
693215	0.998265608	-1.026496645	MIR630
693216	0.860633702	1.192464168	MIR631
693217	0.21644997	1.680052221	MIR632
693218	0.833592883	-1.107973387	MIR633
693219	0.617306392	-1.090059208	MIR634
693220	0.881477414	-1.26808425	MIR635
693222	0.897459539	-1.091867115	MIR637
693225	0.716624461	-1.206792336	MIR640
693226	0.378065724	-1.123943827	MIR641
693227	0.387530723	-1.278500244	MIR642A
693228	0.652446834	1.071146581	MIR643
693229	0.765135546	1.236987999	MIR644A
693230	0.213619572	-1.228130094	MIR645
693231	0.976639053	1.082403587	MIR646
693232	0.946619627	-1.12977741	MIR647
693233	0.810561756	1.052267045	MIR648
693234	0.820668941	-1.051761668	MIR649
693235	0.979548895	-1.017816747	MIR92B
6932	0.655346618	-1.111093501	TCF7
6934	0.891304251	1.103019655	TCF7L2
6935	0.984474352	1.146384908	ZEB1
6936	0.999782719	1.172963676	GCFC2
6938	0.548090575	1.136529905	TCF12
6939	0.930002235	-1.057836938	TCF15
6940	0.841156404	1.352386705	ZNF354A
6941	0.677787075	-1.020312449	TCF19
6942	0.973823684	1.269932254	TCF20
6943	0.756814121	-1.096981653	TCF21
6944	0.862499861	-1.232183081	VPS72
6945	0.386595257	-1.172300428	MLX
6947	0.680879165	-1.033635852	TCN1
6948	0.095012022	-1.099854368	TCN2
6949	0.85183747	1.011294988	TCOF1
694	0.99185952	-1.225732484	BTG1
6950	0.521765441	-1.102824144	TCP1
6954	0.729192823	-1.15506401	TCP11
6956	0.53320035	1.223155649	TRAV6
695	0.997235645	-1.01020459	BTK
6960	0.950050121	-1.043066152	TRBV25OR9-2
6967	0.801685481	1.040857618	TRGC2
696	0.996849118	-1.029948949	BTN1A1
6971	0.999627524	1.042452616	TRGJP1
6972	0.938563498	1.032204182	TRGJP2
6974	0.867616721	-1.333756338	TRGV2
6975	0.879980223	-1.106978199	TECTB
6976	0.325913454	1.099107627	TRGV3
6978	0.824377184	-1.260551976	TRGV5
6982	0.695330934	-1.34581176	TRGV8
6983	0.994825738	-1.014861115	TRGV9
6988	0.975108601	-1.194864895	TCTA
6990	0.099576947	-1.163720486	DYNLT3
6991	0.597917616	-1.058442986	DYNLT2
6992	0.998958763	1.027201539	PPP1R11
6993	0.190356924	-1.140216497	DYNLT1
6996	0.476430986	-1.075179963	TDG
6998	0.980851537	-1.107922498	CRIPTO3
6999	0.04234667	1.703923453	TDO2
699	0.708258036	-1.207790031	BUB1
7001	0.999398806	-1.085346247	PRDX2
7003	0.901670873	-1.039866599	TEAD1
7004	0.894744537	-1.01113139	TEAD4
7005	0.99380213	-1.203282375	TEAD3
7006	0.36467989	1.33683566	TEC
7007	0.994481377	1.072586319	TECTA
7008	0.547377759	1.199069388	TEF
7009	0.941865671	1.075776599	TMBIM6
7010	0.02975009	1.107776428	TEK
7011	0.363994238	-1.154370239	TEP1
7012	0.584398887	-1.06734736	TERC
7013	0.692394979	1.052438862	TERF1
7014	0.185990845	1.137225092	TERF2
7015	0.998708443	-1.049361624	TERT
7016	0.515454835	-1.135887642	TESK1
7018	0.877072278	-1.077864027	TF
7019	0.999998223	1.087903703	TFAM
701	0.651138608	-1.027735722	BUB1B
7020	0.476905527	-1.523054204	TFAP2A
7021	0.635946307	1.019328804	TFAP2B
7022	0.635959312	-1.838468848	TFAP2C
7023	0.893285791	1.322645776	TFAP4
7024	0.849187663	-1.052040373	TFCP2
7025	0.489800168	1.35048954	NR2F1
7026	0.478571253	-1.341847932	NR2F2
7027	0.647054009	1.149543211	TFDP1
7029	0.134426987	1.182532772	TFDP2
7030	0.910072389	-1.122336277	TFE3
7031	0.99381518	1.088407521	TFF1
7032	0.822427065	-1.193875641	TFF2
7033	0.962513304	-1.100329087	TFF3
7035	0.875062175	-1.023776816	TFPI
7036	0.991744889	1.04903997	TFR2
7037	0.345015202	-1.096422478	TFRC
7038	0.045357564	1.287892563	TG
7039	0.00342159	-1.222074218	TGFA
7040	0.341313491	1.147992994	TGFB1
7041	0.572879866	-1.451604647	TGFB1I1
7042	0.092007496	-1.549653657	TGFB2
7043	0.404428462	-1.284851657	TGFB3
7044	0.488566963	1.278456032	LEFTY2
7045	0.720746651	1.038112278	TGFBI
7046	0.982298232	-1.22026779	TGFBR1
7047	0.931121579	1.094149551	TGM4
7048	0.802531147	1.236252616	TGFBR2
7049	0.072010139	1.20048784	TGFBR3
7050	0.967889814	1.137544896	TGIF1
7051	0.681265781	1.067238269	TGM1
7052	0.461625394	-1.43819563	TGM2
7053	0.073036695	1.277354755	TGM3
7054	0.897506751	-1.178250888	TH
7056	0.967343748	1.210157139	THBD
7057	0.56343365	-1.370751573	THBS1
7058	0.861561231	-1.108012728	THBS2
7059	0.012349062	1.259174253	THBS3
705	0.999999992	1.114682855	BYSL
7060	0.858150693	1.034605073	THBS4
7062	0.252471324	1.11023482	TCHH
7064	0.966194023	-1.041964749	THOP1
7066	0.990563684	1.025152741	THPO
7067	0.432232615	1.082003426	THRA
7068	0.089545956	-1.078133823	THRB
7069	0.999646784	-1.044855649	THRSP
706	0.960738331	-1.16448262	TSPO
7070	0.999967297	-3.155004801	THY1
7071	0.998877862	1.19430014	KLF10
7072	0.037409298	1.100417909	TIA1
7073	0.953083381	1.097716229	TIAL1
7074	0.052874294	1.129733976	TIAM1
7075	0.923083448	1.023384015	TIE1
7076	0.019836857	1.152019971	TIMP1
7077	0.228287555	-1.06862763	TIMP2
7078	0.012409356	-1.158403052	TIMP3
7079	0.99361768	1.235811571	TIMP4
7080	0.406400659	1.106736776	NKX2-1
7082	0.083660383	1.012376641	TJP1
7083	0.785853833	-1.174406428	TK1
7084	0.904502597	1.25403842	TK2
7086	0.780408278	-1.005320738	TKT
7087	0.999628063	-1.040197785	ICAM5
7088	0.008877041	-1.059581003	TLE1
7089	0.704595321	1.052781492	TLE2
708	0.955322892	1.160744094	C1QBP
7090	0.980834036	-1.315116992	TLE3
7091	0.745174757	-1.210249649	TLE4
7092	0.004892387	1.191430017	TLL1
7093	0.011909098	-1.105153937	TLL2
7094	0.998114826	-1.558070682	TLN1
7095	0.292297229	1.021297123	SEC62
7096	0.706387804	1.244954455	TLR1
7097	0.017794126	1.176269604	TLR2
7098	0.136942409	1.561246286	TLR3
7099	0.404108597	1.547944754	TLR4
70	0.987603553	-1.21985407	ACTC1
7100	0.607007893	-1.11526238	TLR5
7101	0.968618102	-1.035526487	NR2E1
7102	0.991384973	-1.02428796	TSPAN7
7103	0.801792138	-1.073895001	TSPAN8
7104	0.959571454	1.071573229	TM4SF4
7105	0.460134532	1.602238913	TSPAN6
7106	0.146109712	-1.138242667	TSPAN4
7107	0.661274464	1.120802469	GPR137B
7108	0.990845851	-1.005054459	TM7SF2
7109	0.250209785	1.414030602	TRAPPC10
710	0.974669043	1.107992099	SERPING1
7110	0.054138062	1.06234787	TMF1
7111	0.954531534	-1.045743249	TMOD1
7112	0.996220529	1.037093119	TMPO
7113	0.80515387	1.120907175	TMPRSS2
7114	0.919196986	-1.293149798	TMSB4X
711	0.796473955	-1.132750212	ERC2-IT1
7122	0.925350593	1.016423715	CLDN5
7123	0.95918777	-1.10905372	CLEC3B
7124	0.043809369	1.00219535	TNF
7125	0.664827643	1.166352385	TNNC2
7126	0.999707823	-1.305612495	TNFAIP1
7127	0.19113268	1.150539496	TNFAIP2
7128	0.033051115	-2.42377696	TNFAIP3
712	0.374884172	1.155186566	C1QA
7130	0.042259824	1.450947504	TNFAIP6
7132	0.56195779	1.021437851	TNFRSF1A
7133	0.060795581	1.074856239	TNFRSF1B
7134	0.74686843	-1.234829933	TNNC1
7135	0.875397255	-1.052572822	TNNI1
7136	0.999304485	-1.012628996	TNNI2
7137	0.030437974	-1.244038224	TNNI3
7138	0.799610276	1.36161264	TNNT1
7139	0.652466461	2.087111065	TNNT2
713	0.820393544	1.165939566	C1QB
7140	0.829031519	-1.015005269	TNNT3
7141	0.331239766	1.163048434	TNP1
7142	0.708447215	-1.354242279	TNP2
7143	0.989946566	-1.005539332	TNR
7145	0.945033532	-1.917090253	TNS1
7146	0.986800935	1.094454742	TNXA
7148	0.994175661	-1.033584217	TNXB
714	0.999750045	1.031772872	C1QC
7150	0.414256253	1.175537691	TOP1
7151	0.901432503	-1.03175889	TOP1P1
7152	0.174443434	-1.182278874	TOP1P2
7153	0.982199029	1.181332536	TOP2A
7155	0.687587389	-1.061733736	TOP2B
7156	0.074726796	1.210641814	TOP3A
7157	0.431165404	1.034724323	TP53
7158	0.025606964	-1.191931271	TP53BP1
7159	0.01271303	-1.148791881	TP53BP2
715	0.963526416	1.058744441	C1R
7161	0.102098755	-1.090251539	TP73
7162	0.331825558	1.092526961	TPBG
7163	0.002260962	-1.222281602	TPD52
7164	0.032462046	-1.11269722	TPD52L1
7165	0.929361958	-1.131117293	TPD52L2
7166	0.847782204	1.025567521	TPH1
7167	0.301310932	-1.167962468	TPI1
7168	0.021645392	-1.330239051	TPM1
7169	0.290757565	-1.235261192	TPM2
716	0.757585923	-1.165582103	C1S
7170	0.172991848	-1.591380452	TPM3
7171	0.983642026	-1.43410384	TPM4
7172	0.722018146	-1.025041262	TPMT
7173	0.839643217	-1.102555045	TPO
7174	0.142060077	-1.099868665	TPP2
7175	0.059883731	1.054384091	TPR
7179	0.006628753	1.47372942	TPTE
717	0.499311092	1.141189233	C2
7180	0.5911843	-1.095623503	CRISP2
7181	0.925170677	1.147272336	NR2C1
7182	0.021037719	-1.077239352	NR2C2
7184	0.296477698	1.007763621	HSP90B1
7185	0.143118782	-1.222634198	TRAF1
7186	0.986072364	1.192995859	TRAF2
7187	0.078301445	-1.378031226	TRAF3
7188	0.194799414	-1.7184544	TRAF5
7189	0.20022765	1.025339491	TRAF6
718	0.544148743	-1.690531126	C3
719	0.191531085	1.24566664	C3AR1
71	0.913990717	-1.112446173	ACTG1
7200	0.987336906	-1.001205078	TRH
7201	0.917035886	-1.097965689	TRHR
7203	0.958886428	-1.078205794	CCT3
7204	0.050358984	-1.331906295	TRIO
7205	0.006611703	-1.286579832	TRIP6
7216	0.150391324	1.43679158	TRO
7220	0.446760646	1.080843415	TRPC1
7221	0.974321423	1.048464292	TRPC2
7222	0.984808089	1.010206565	TRPC3
7223	0.668997919	-4.136020076	TRPC4
7224	0.899480849	1.017116863	TRPC5
7225	0.787375905	-1.285640334	TRPC6
7226	0.991818677	-1.091458178	TRPM2
7227	0.989404913	1.087984884	TRPS1
722	0.568702034	-1.171939942	C4BPA
723779	0.998653195	1.067092924	MIR651
723805	0.934785074	-1.195820254	row19373
723809	0.543574236	-1.188275942	LHFPL3-AS2
723972	0.043503718	-1.156213069	ANP32AP1
724022	0.757897633	-1.005921756	MIR652
724023	0.935706234	-1.021919287	MIR653
724024	0.340968102	1.1194898	MIR654
724025	0.327570035	-1.099491439	MIR655
724026	0.87926209	-1.058222779	MIR656
724027	0.967490762	1.002485563	MIR657
724029	0.998019033	1.006445291	MIR659
724030	0.659247477	-1.029882243	MIR660
724031	0.928167223	1.105684374	MIR661
724032	0.970610094	-1.161403358	MIR662
724087	0.583971754	1.172343552	LINC01545
724094	0.975420299	-1.009604459	FAM27D1
724102	0.760196133	1.354857167	SNHG4
7247	0.977880028	-1.069606893	TSN
7248	0.263992882	1.079369844	TSC1
7249	0.575024119	-1.055153786	TSC2
7251	0.991048079	1.065620981	TSG101
7252	0.534844729	-1.015222338	TSHB
7253	0.929538644	1.147236224	TSHR
7257	0.412107141	-1.008041243	TSNAX
7259	0.858302764	1.043766716	TSPYL1
725	0.000453398	1.087694481	C4BPB
7260	0.49085362	-1.316990169	EIPR1
7262	0.980961617	-1.385734691	PHLDA2
7263	0.999878363	1.136778151	TST
7264	0.987550346	1.144619755	GFUS
7265	0.987047789	1.063006151	TTC1
7266	0.997649427	-1.059859017	DNAJC7
7267	0.051044232	1.581600857	TTC3
726	0.292051427	1.019367493	CAPN5
7270	0.984536986	1.110919851	TTF1
7272	0.745842918	-1.059560135	TTK
7273	0.99327417	-1.005756438	TTN
7274	0.999997993	-1.027597998	TTPA
7275	0.330708958	1.485836143	TUB
727677	0.960320752	-1.040484283	CASC8
727699	0.990087421	-1.002489046	LINC00163
7276	0.780274635	-1.029418273	TTR
727721	0.998472843	-1.000668998	row19414
727758	0.814777773	-1.03020878	ROCK1P1
7277	0.081700976	1.221829958	TUBA4A
727800	0.006243696	-1.019640899	RNF208
727832	0.9706767	1.101806693	GOLGA6L6
727857	0.868864896	1.1939404	BHLHA9
727896	0.775842065	1.008345332	CHORDC1P4
727897	0.985032612	-1.000965426	MUC5B
7278	0.961088223	1.110495698	TUBA3C
727910	0.99462894	1.009242289	TLCD2
727936	0.981870095	1.003044163	GXYLT2
727944	0.979217745	-1.065661997	LINC01874
727957	0.470713869	-1.089309238	MROH1
727982	0.999923369	1.043415731	LINC01249
727	0.923161826	1.114665479	C5
728012	0.999856304	-1.017415559	MCHR2-AS1
728024	0.932299757	-1.088473123	LOC728024
728026	0.378606678	1.269853544	PTMAP12
728039	0.332766788	1.248736053	SSR4P1
728040	0.049581871	-1.307348582	LINC02499
728065	0.375256769	-1.116290215	row19434
728066	0.938782569	1.098299051	FAM133DP
728081	0.999985222	1.07891886	LINC00290
728084	0.999998297	1.016536961	LINC02458
728095	0.815157642	-1.085336139	SLIT3-AS1
7280	0.939122737	-1.089522243	TUBB2A
728113	0.928151341	-1.037405332	ANXA8L1
728116	0.95258533	-1.107095197	ZBTB8B
728130	0.802066986	1.021575068	NUTM2D
728145	0.455358881	-1.065062146	row19443
728175	0.911970399	-1.114534475	LINC02363
728192	0.166415115	-1.363069735	LINC00460
728194	0.976040653	-1.156708642	RSPH10B2
728208	0.999145506	1.027505277	row19447
728215	0.1921187	-1.004000092	NALF1
728218	0.938165817	1.022331898	FAM245A
728224	0.275029736	-1.234810414	KRTAP4-8
728228	0.919325093	1.06783239	LINC01433
728255	0.932169033	1.085716752	KRTAP1-4
728262	0.978887521	1.221185221	FAM157A
728264	0.460688005	-1.822966151	CARMN
728276	0.819254748	-1.118269921	CLEC19A
728279	0.8055212	1.082389056	KRTAP2-2
728290	0.987905933	-1.026220923	LINC02027
728294	0.66345297	-1.060936843	D2HGDH
728299	0.99879124	1.067356345	KRTAP19-8
728310	0.914706971	1.044461379	GOLGA6L7
728318	0.426738272	1.178455352	KRTAP9-1
728323	0.996661253	1.147836395	LINC01881
728340	0.986713394	-1.204488659	GTF2H2C
728342	0.608684263	1.082190537	LINC00992
728361	0.997585718	1.010412334	OVOL3
728378	0.982934644	-1.574924237	POTEF
728386	0.992536444	1.116355837	USP17L5
728392	0.253796746	-1.389102505	SMIM48
7283	0.678239601	1.123267956	TUBG1
728402	0.461143326	-1.228459006	TPI1P3
728409	0.996409591	-1.098495765	LINC01548
728411	0.865447807	1.269125886	GUSBP1
728431	0.976568656	1.025806728	LITATS1
728441	0.99677479	-1.083801339	GGT2P
728448	0.002933986	-1.678795998	PPIEL
728450	0.865573894	-1.057458819	LINC00687
728463	0.982118533	-1.113791264	TGFB2-AS1
728464	0.861221678	1.103766363	METTL24
728485	0.648267164	-1.184421995	ZNF850-DT
728489	0.952054941	1.016108846	DNLZ
728498	0.920551869	1.077247134	GOLGA8H
7284	0.998896146	1.121197465	TUFM
728503	0.898513637	1.093577431	row19483
728537	0.30254985	1.121903535	C2orf92
728554	0.411143164	1.196967781	LOC728554
728558	0.910064009	1.031452719	ENTPD1-AS1
728568	0.999424263	-1.141233605	UQCC6
728577	0.048417419	1.065720144	CNTNAP3B
728586	0.680373165	-1.070364643	CCDC192
728588	0.968934483	1.027984612	MS4A18
728591	0.723678427	-1.025612229	CCDC169
728597	0.988371518	-1.003580296	DCDC2C
728606	0.99618057	-1.042601549	PCAT18
728609	0.578366047	-1.050220798	SDHAP3
728613	0.281222063	-1.247584953	PDCD6P1
728619	0.820134814	1.076761506	ASB9P1
728621	0.643009537	1.027842215	CCDC30
728622	0.637422083	-1.105884781	SKP1P2
728635	0.885712213	1.021548788	DHRS4L1
728637	0.996182774	-1.011482925	MEIKIN
728640	0.005235644	-1.030045056	FAM133CP
728643	0.708721603	1.825184465	HNRNPA1P33
728655	0.633192281	-1.035473704	HULC
728661	0.99673226	-1.095093113	SLC35E2B
728671	0.828942236	-1.003982585	row19505
7286	0.850637583	-1.044370413	TUFT1
728716	0.757987341	-1.024995098	LINC01346
728723	0.324692352	-1.010822807	ZBED3-AS1
728724	0.999995423	1.09133337	LINC00977
728728	0.996782888	1.138315042	row19510
728730	0.541058796	-1.352690521	MAP4K3-DT
728739	0.970488673	-1.034985334	LOC728739
728741	0.7272325	1.064034212	NPIPB6
728743	0.999704546	1.096900022	LOC728743
728747	0.417446351	-1.052553873	ANKRD20A4P
728752	0.303083562	1.238474437	ZNF566-AS1
728755	0.996499181	-1.033222298	MIR3171HG
728758	0.82841506	-1.041220326	PIN4P1
728763	0.99023499	1.027857098	CROCC2
728769	0.976068936	1.188595975	SCAMP1-AS1
728773	0.910325125	1.000121951	PABPC1P2
728780	0.743749296	1.031952758	ANKDD1B
7287	0.751425212	1.057173377	TULP1
728819	0.995135403	1.190861834	C1GALT1C1L
728833	0.95960307	1.088848279	FAM72D
728858	0.998271615	-1.013130494	C12orf71
728888	0.991164744	-1.003163029	NPIPB11
7288	0.999178376	-1.003241294	TULP2
728927	0.078506374	-1.150482146	ZNF736
728957	0.999816654	-1.033841452	ZNF705D
728963	0.703347315	1.006461132	RPS15AP10
728978	0.29503034	1.282937601	UNC5B-AS1
728989	0.957385655	1.081862671	LOC728989
7289	0.842887231	-1.006501418	TULP3
728	0.03573867	1.321781642	C5AR1
729013	0.972181689	-1.078208573	ZBED5-AS1
729020	0.991503843	-1.106718408	RPEL1
729025	0.764707213	-1.068096392	SLC15A5
729040	0.991808435	-1.046263949	row19539
729041	0.908152422	1.018047712	FAAHP1
729059	0.789215398	-1.295339431	TEX46
729080	0.999999554	1.035735013	LOC729080
729082	0.999288462	1.290293463	OIP5-AS1
729085	0.818231378	-1.102695706	GASK1A
729092	0.980065371	1.767594358	AGAP5
729096	0.930677641	-1.224137397	BMS1P4
7290	0.986375043	1.057304419	HIRA
729121	0.960589434	1.026912899	RGPD4-DT
729156	0.979118153	-1.034138469	GTF2IRD1P1
729159	0.982489194	-1.278038005	NPAP1L
729164	0.486959138	-1.051908402	row19551
729171	0.912232378	1.136842087	ANKRD20A8P
729173	0.861104256	-1.182170037	row19553
729175	0.930841234	-1.034915156	row19554
729176	0.727803232	1.157565522	KATNBL1P6
729177	0.070600576	-1.19536656	NBAT1
729178	0.54006335	-1.037917131	STXBP5-AS1
7291	0.038525519	1.473105819	TWIST1
729220	0.49236456	-1.133739088	FLJ45513
729224	0.85615641	1.144346205	KIAA2012-AS1
729230	0.922161549	-1.015048951	CCR2
729234	0.549072866	1.062565334	FAHD2CP
729296	0.999514356	-1.011089569	LOC729296
7292	0.001673173	-1.541186589	TNFSF4
729305	0.974341634	-1.204992209	LINC02714
729330	0.993641502	1.022011615	OC90
729338	0.996678709	1.009262843	CETN4P
729359	0.890366688	1.089521526	PLIN4
729375	0.997512504	1.112915979	FAM86HP
729396	0.807139511	1.373327395	GAGE12J
7293	0.788132127	-1.147640492	TNFRSF4
729420	0.998490288	-1.020947343	LMO7DN
729440	0.999999942	1.078372782	CCDC61
729444	0.95375198	1.163797965	row19574
729454	0.991468543	-1.004499422	DSTNP4
729467	0.81896502	-1.03607911	HSD52
729475	0.974421031	1.037688856	RAD51AP2
7294	0.866103283	1.087859937	TXK
729506	0.972715456	-1.126795757	LINC02226
729515	0.898108036	-1.061981892	TMEM242
729522	0.968649303	-1.001324186	AACSP1
729582	0.976063047	-1.056648371	DIRC3
7295	0.915495259	1.039134534	TXN
729603	0.718544128	-1.002713964	CHP1P2
729609	0.996334873	1.173899076	LOC729609
729614	0.846344172	1.167895726	SPEN-AS1
729627	0.999243601	-1.02098619	PRR23A
729633	0.996680283	-1.092283385	MRS2P2
729648	0.988618373	-1.040008877	ZNF812P
729658	0.997586007	1.126307428	PACRG-AS3
729665	0.98916277	1.102250456	CCDC175
729668	0.998515275	1.012860106	GOLGA2P6
729678	0.810782401	-1.13895203	LINC00847
7296	0.989428412	-1.179276914	TXNRD1
729723	0.893761203	1.174109126	DNAJC27-AS1
729737	0.98611767	1.217667945	LOC729737
729739	0.998469355	-1.262324288	PPIAP46
729747	0.126746031	1.027179623	ZNF878
729756	0.778683831	-1.153742186	PRSS44P
729767	0.999986758	1.06372868	CEACAM18
729770	0.875943314	-1.00703442	row19601
729786	0.999231465	1.466937185	GOLGA8CP
729799	0.970651364	1.161804645	SEC14L1P1
7297	0.868202189	1.073185111	TYK2
729815	0.983923092	-1.180845288	LOC729815
729830	0.022603306	1.090061727	FHIP1A
729852	0.667704824	1.116094231	UMAD1
729862	0.480429116	1.137276618	LSP1P3
7298	0.999641215	-1.038796966	TYMS
729911	0.802173456	1.021196742	ANKRD34C-AS1
729920	0.843795551	1.044687854	CRPPA
729950	0.486614186	-1.087756592	LINC01915
729956	0.952015512	-1.08133632	SHISA7
729966	0.086191021	1.016052182	CIST1
729967	0.942998546	-1.180542047	MORN2
729970	0.998572373	1.135273748	CNN3-DT
729974	0.126151228	1.658615692	RFPL4AL1
729975	0.953274431	-1.034385414	LINC01530
729987	0.951521543	-1.138089095	LINC01776
729991	0.961217132	-1.064940895	BORCS8
729993	0.001268042	-1.085149271	SHISA9
729995	0.991687551	-1.070412608	row19622
7299	0.83557162	1.073587454	TYR
729	0.025127113	1.231452562	C6
72	0.542550567	-6.995050091	ACTG2
730005	0.319553232	-1.131442707	SEC14L6
730013	0.875137824	1.095714955	ABCC6P2
730051	0.99997459	-1.073346586	ZNF814
730081	0.95734888	1.001928933	row19629
730087	0.845470366	1.073805592	ZNF726
730091	0.2377499	-1.015150312	LINC00886
730094	0.060684224	1.194091396	MOSMO
730098	0.868379316	-1.025667745	LOC730098
730101	0.299332915	1.516035092	LOC730101
730102	0.053045872	1.01226915	CRYZL2P
730112	0.965167172	1.110231051	CIMIP2B
730130	0.999636579	-1.007398129	TMEM229A
730152	0.215138689	-1.147799145	GSTA7P
730159	0.77618887	-1.06674607	TEX50
730183	0.969767687	-1.009754618	LOC730183
730198	0.528753707	-1.239736666	MEIS1-AS3
7301	0.296197494	1.215943934	TYRO3
730227	0.982501155	1.06152548	BTG2-DT
730249	0.816501029	1.004320754	ACOD1
730262	0.955228323	-1.175474886	PPIAL4E
730291	0.855321902	1.042378477	ZNF735
7302	0.894227265	1.109273081	TYRO3P
730376	0.899062297	-1.068285842	row19648
730378	0.719407495	1.379289838	row19649
7305	0.364160898	1.192022225	TYROBP
730668	0.848788261	1.072664322	LOC730668
7306	0.033438087	1.757463546	TYRP1
730755	0.519969796	-2.146680859	KRTAP2-3
7307	0.164043719	1.260323275	U2AF1
730811	0.998316263	1.071690293	MYT1L-AS1
730971	0.311245709	1.292230997	LINC02447
730	0.951373066	1.106052085	C7
7311	0.998108683	1.052941283	UBA52
731220	0.999183791	-1.111490221	RFX8
731223	0.328663973	1.070133732	LINC01220
731275	0.821433466	1.134252259	LINC01347
731282	0.678442351	1.044265882	row19662
731424	0.8766525	-1.070460894	MIR3945HG
7314	0.929003472	-1.062770705	UBB
7316	0.872659971	1.118980808	UBC
731779	0.992026079	-1.00634379	LINC01300
731789	0.960373117	-1.042074529	FAM238B
7317	0.982932192	1.047986575	UBA1
7318	0.999739627	-1.089526015	UBA7
731932	0.930045578	1.013006503	row19670
7319	0.877426862	-1.009978452	UBE2A
731	0.891299452	1.002440362	C8A
7320	0.909519088	1.076225608	UBE2B
7321	0.777129266	1.213423349	UBE2D1
732253	0.933447175	-1.034351094	TDRG1
732275	0.506540171	1.152992579	LINC00917
7322	0.757953168	1.101453115	UBE2D2
7323	0.15507266	1.007187378	UBE2D3
7324	0.9451916	-1.005149973	UBE2E1
7325	0.98972231	1.090572211	UBE2E2
7326	0.95515196	-1.024414412	UBE2G1
7327	0.007446511	1.666297333	UBE2G2
7328	0.602463378	-1.119978012	UBE2H
7329	0.870604285	1.018538076	UBE2I
732	0.999251871	-1.005879081	C8B
7332	0.999999287	-1.01543645	UBE2L3
7335	0.99992654	-1.010515307	UBE2V1
7336	0.994721762	-1.040568773	UBE2V2
7337	0.306169258	-1.073770054	UBE3A
733	0.99666457	1.029684285	C8G
7341	0.989863813	-1.072231988	SUMO1
7342	0.724047664	-1.218017132	UBP1
7343	0.99430234	-1.052369839	UBTF
7345	0.109750834	-1.238788908	UCHL1
7347	0.999531769	-1.055909013	UCHL3
7348	0.383668528	1.032458757	UPK1B
7349	0.628280273	1.281074761	UCN
734	0.654897002	1.180760666	OSGIN2
7350	0.969560504	1.047228995	UCP1
7351	0.055344237	-1.270190392	UCP2
7352	0.614499736	-1.118885888	UCP3
735301	0.851830243	1.023229478	SNHG9
7353	0.773350925	-1.03122397	UFD1
7355	0.985499118	-1.019357033	SLC35A2
7356	0.948142896	1.029532266	SCGB1A1
7357	0.716104883	-1.051377369	UGCG
7358	0.999968971	-1.082464227	UGDH
735	0.999788575	-1.024811537	C9
7360	0.685014729	-1.088412378	UGP2
7363	0.96319427	1.044254213	UGT2B4
7364	0.004999062	-1.045271258	UGT2B7
7365	0.473461894	1.038109122	UGT2B10
7366	0.840774227	1.092829383	UGT2B15
7367	0.662234008	-1.049234922	UGT2B17
7368	0.010215014	-1.186513186	UGT8
7369	0.946691043	-1.049877843	UMOD
7371	0.315447846	1.11654887	UCK2
7372	0.868171266	-1.030600385	UMPS
7373	0.9997796	-1.051603819	COL14A1
